date,ip,port,service,x64_config_spawn_to_x64,x64_config_spawn_to_x86,dns_idle,user_agent,x64_config_http_method_path_2,x86_config_spawn_to_x64,x86_config_spawn_to_x86,x86_config_http_method_path_2,watermark,c2_host_header
2024-08-21,101.43.16.149,80,http,%windir%\sysnative\rundll32.exe,%windir%\syswow64\rundll32.exe,0.0.0.0,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/96.0.4664.45 Safari/537.36",/admin/user,%windir%\sysnative\rundll32.exe,%windir%\syswow64\rundll32.exe,/admin/user,305419896,
2024-08-21,101.43.198.94,80,http,%windir%\sysnative\rundll32.exe,%windir%\syswow64\rundll32.exe,,,/submit.php,%windir%\sysnative\rundll32.exe,%windir%\syswow64\rundll32.exe,/submit.php,666666666,
2024-08-21,101.43.2.116,80,http,%windir%\sysnative\rundll32.exe,%windir%\syswow64\rundll32.exe,0.0.0.0,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/96.0.4664.45 Safari/537.36",/admin/user,%windir%\sysnative\rundll32.exe,%windir%\syswow64\rundll32.exe,/admin/user,305419896,
2024-08-21,101.43.32.212,443,https,%windir%\sysnative\rundll32.exe,%windir%\syswow64\rundll32.exe,,,/prod/api/traceback,%windir%\sysnative\rundll32.exe,%windir%\syswow64\rundll32.exe,/prod/api/traceback,100000,
2024-08-21,103.143.248.179,80,http,%windir%\sysnative\rundll32.exe,%windir%\syswow64\rundll32.exe,0.0.0.0,Mozilla/4.0 (compatible; MSIE 9.0; Windows NT 6.1; Trident/5.0),/submit.php,%windir%\sysnative\rundll32.exe,%windir%\syswow64\rundll32.exe,/submit.php,305419896,
2024-08-21,106.15.237.96,8443,https-alt,%windir%\sysnative\dllhost.exe,%windir%\syswow64\dllhost.exe,,,/jquery-3.3.2.min.js,%windir%\sysnative\dllhost.exe,%windir%\syswow64\dllhost.exe,/jquery-3.3.2.min.js,987654321,Host: www.uaaa.cloudns.be
2024-08-21,107.173.140.2,443,https,%windir%\sysnative\systray.exe,%windir%\syswow64\getmac.exe /V,,,/sub/nl/SCEKQVIWPZP,%windir%\sysnative\systray.exe,%windir%\syswow64\getmac.exe /V,/sub/nl/SCEKQVIWPZP,391144938,Host: cscs.beauty
2024-08-21,110.42.250.90,80,http,%windir%\sysnative\rundll32.exe,%windir%\syswow64\rundll32.exe,,,/submit.php,%windir%\sysnative\rundll32.exe,%windir%\syswow64\rundll32.exe,/submit.php,391144938,
2024-08-21,114.55.119.40,8080,http-proxy,%windir%\sysnative\rundll32.exe,%windir%\syswow64\rundll32.exe,,,/submit.php,%windir%\sysnative\rundll32.exe,%windir%\syswow64\rundll32.exe,/submit.php,0,
2024-08-21,114.55.57.77,80,http,%windir%\sysnative\rundll32.exe,%windir%\syswow64\rundll32.exe,,,/submit.php,%windir%\sysnative\rundll32.exe,%windir%\syswow64\rundll32.exe,/submit.php,987654321,
2024-08-21,116.198.247.52,80,http,%windir%\sysnative\rundll32.exe,%windir%\syswow64\rundll32.exe,,,/submit.php,%windir%\sysnative\rundll32.exe,%windir%\syswow64\rundll32.exe,/submit.php,987654321,
2024-08-21,117.50.188.167,80,http,%windir%\sysnative\rundll32.exe,%windir%\syswow64\rundll32.exe,,,/submit.php,%windir%\sysnative\rundll32.exe,%windir%\syswow64\rundll32.exe,/submit.php,987654321,Host: 117.50.188.167
2024-08-21,118.194.233.185,80,http,%windir%\sysnative\rundll32.exe,%windir%\syswow64\rundll32.exe,,,/submit.php,%windir%\sysnative\rundll32.exe,%windir%\syswow64\rundll32.exe,/submit.php,987654321,
2024-08-21,120.53.236.103,443,https,%windir%\sysnative\rundll32.exe,%windir%\syswow64\rundll32.exe,,,/api/y,%windir%\sysnative\rundll32.exe,%windir%\syswow64\rundll32.exe,/api/y,391144938,
2024-08-21,121.196.235.124,80,http,%windir%\sysnative\rundll32.exe,%windir%\syswow64\rundll32.exe,,,/submit.php,%windir%\sysnative\rundll32.exe,%windir%\syswow64\rundll32.exe,/submit.php,6,
2024-08-21,121.43.179.165,80,http,%windir%\sysnative\rundll32.exe,%windir%\syswow64\rundll32.exe,,,/submit.php,%windir%\sysnative\rundll32.exe,%windir%\syswow64\rundll32.exe,/submit.php,100000,
2024-08-21,123.207.55.181,80,http,%windir%\sysnative\rundll32.exe,%windir%\syswow64\rundll32.exe,,,/submit.php,%windir%\sysnative\rundll32.exe,%windir%\syswow64\rundll32.exe,/submit.php,391144938,
2024-08-21,124.221.4.94,443,https,%windir%\sysnative\dllhost.exe,%windir%\syswow64\dllhost.exe,,,/omp/lwpV3,%windir%\sysnative\dllhost.exe,%windir%\syswow64\dllhost.exe,/omp/lwpV2,987654321,Host: wire.oss-cn-shenzhen.aliyuncs.com
2024-08-21,124.222.15.103,80,http,%windir%\sysnative\rundll32.exe,%windir%\syswow64\rundll32.exe,,,/submit.php,%windir%\sysnative\rundll32.exe,%windir%\syswow64\rundll32.exe,/submit.php,987654321,
2024-08-21,124.223.200.131,8080,http-proxy,%windir%\sysnative\rundll32.exe,%windir%\syswow64\rundll32.exe,0.0.0.0,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/96.0.4664.45 Safari/537.36",/admin/user,%windir%\sysnative\rundll32.exe,%windir%\syswow64\rundll32.exe,/admin/user,305419896,
2024-08-21,13.41.187.29,443,https,%windir%\sysnative\WUAUCLT.exe,%windir%\syswow64\WUAUCLT.exe,,,/cs_index.html,%windir%\sysnative\WUAUCLT.exe,%windir%\syswow64\WUAUCLT.exe,/cs_index.html,511687522,
2024-08-21,138.68.171.72,443,https,%windir%\sysnative\dllhost.exe,%windir%\syswow64\dllhost.exe,,,/jquery-3.3.2.min.js,%windir%\sysnative\dllhost.exe,%windir%\syswow64\dllhost.exe,/jquery-3.3.2.min.js,2026066902,
2024-08-21,142.171.177.156,443,https,%windir%\sysnative\rundll32.exe,%windir%\syswow64\rundll32.exe,,,/submit.php,%windir%\sysnative\rundll32.exe,%windir%\syswow64\rundll32.exe,/submit.php,987654321,
2024-08-21,143.198.210.118,443,https,%windir%\sysnative\dllhost.exe,%windir%\syswow64\dllhost.exe,,,/jquery-3.3.2.min.js,%windir%\sysnative\dllhost.exe,%windir%\syswow64\dllhost.exe,/jquery-3.3.2.min.js,987654321,
2024-08-21,143.198.241.192,443,https,%windir%\sysnative\dllhost.exe,%windir%\syswow64\dllhost.exe,,,/jquery-3.3.2.min.js,%windir%\sysnative\dllhost.exe,%windir%\syswow64\dllhost.exe,/jquery-3.3.2.min.js,2026066902,
2024-08-21,146.190.72.88,443,https,%windir%\sysnative\rundll32.exe,%windir%\syswow64\rundll32.exe,,,/submit.php,%windir%\sysnative\rundll32.exe,%windir%\syswow64\rundll32.exe,/submit.php,987654321,
2024-08-21,148.135.35.242,80,http,%windir%\sysnative\rundll32.exe,%windir%\syswow64\rundll32.exe,,,/submit.php,%windir%\sysnative\rundll32.exe,%windir%\syswow64\rundll32.exe,/submit.php,391144938,
2024-08-21,150.158.36.17,80,http,%windir%\sysnative\dllhost.exe,%windir%\syswow64\dllhost.exe,,,/jquery-3.3.2.min.js,%windir%\sysnative\dllhost.exe,%windir%\syswow64\dllhost.exe,/jquery-3.3.2.min.js,987654321,
2024-08-21,150.158.44.218,8080,http-proxy,%windir%\sysnative\rundll32.exe,%windir%\syswow64\rundll32.exe,,,/submit.php,%windir%\sysnative\rundll32.exe,%windir%\syswow64\rundll32.exe,/submit.php,1234567890,
2024-08-21,152.136.104.49,8080,http-proxy,%windir%\sysnative\rundll32.exe,%windir%\syswow64\rundll32.exe,0.0.0.0,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/96.0.4664.45 Safari/537.36",/admin/user,%windir%\sysnative\rundll32.exe,%windir%\syswow64\rundll32.exe,/admin/user,305419896,
2024-08-21,162.251.94.192,80,http,%windir%\sysnative\regsvr32.exe,%windir%\syswow64\regsvr32.exe,,,/templates,%windir%\sysnative\regsvr32.exe,%windir%\syswow64\regsvr32.exe,/templates,666666666,
2024-08-21,165.227.93.160,443,https,%windir%\sysnative\SearchProtocolHost.exe 1 -4596631344,%windir%\syswow64\PresentationHost.exe -Debug MOE4S4.xbap,,,/aim.txt,%windir%\sysnative\SearchProtocolHost.exe 1 -4596631344,%windir%\syswow64\PresentationHost.exe -Debug MOE4S4.xbap,/aim.txt,515046539,
2024-08-21,175.27.154.148,8000,http-alt,%windir%\sysnative\rundll32.exe,%windir%\syswow64\rundll32.exe,,,/submit.php,%windir%\sysnative\rundll32.exe,%windir%\syswow64\rundll32.exe,/submit.php,391144938,
2024-08-21,176.109.69.246,443,https,%windir%\sysnative\dllhost.exe,%windir%\syswow64\dllhost.exe,,,/jquery-3.3.2.min.js,%windir%\sysnative\dllhost.exe,%windir%\syswow64\dllhost.exe,/jquery-3.3.2.min.js,0,
2024-08-21,185.196.9.236,443,https,%windir%\sysnative\rundll32.exe,%windir%\syswow64\rundll32.exe,,,/submit.php,%windir%\sysnative\rundll32.exe,%windir%\syswow64\rundll32.exe,/submit.php,987654321,
2024-08-21,185.234.216.143,443,https,%windir%\sysnative\regsvr32.exe,%windir%\syswow64\regsvr32.exe,,,/links,%windir%\sysnative\regsvr32.exe,%windir%\syswow64\regsvr32.exe,/ab,987654321,
2024-08-21,192.144.229.25,443,https,%windir%\sysnative\rundll32.exe,%windir%\syswow64\rundll32.exe,,,/metro91/admin/1/secure.php,%windir%\sysnative\rundll32.exe,%windir%\syswow64\rundll32.exe,/metro91/admin/1/secure.php,987654321,
2024-08-21,192.227.229.201,443,https,%windir%\sysnative\WerFault.exe,%windir%\syswow64\WerFault.exe,,,/jquery-3.3.2.min.js,%windir%\sysnative\WerFault.exe,%windir%\syswow64\WerFault.exe,/jquery-3.3.2.min.js,100000,
2024-08-21,193.112.251.205,80,http,%windir%\sysnative\rundll32.exe,%windir%\syswow64\rundll32.exe,,,/api/streams,%windir%\sysnative\rundll32.exe,%windir%\syswow64\rundll32.exe,/api/streams,987654321,
2024-08-21,20.102.28.136,80,http,%windir%\sysnative\rundll32.exe,%windir%\syswow64\rundll32.exe,,,/N4215/adj/amzn.us.sr.aps,%windir%\sysnative\rundll32.exe,%windir%\syswow64\rundll32.exe,/N4215/adj/amzn.us.sr.aps,188486791,
2024-08-21,206.81.13.134,443,https,%windir%\sysnative\rundll32.exe,%windir%\syswow64\rundll32.exe,,,/submit.php,%windir%\sysnative\rundll32.exe,%windir%\syswow64\rundll32.exe,/submit.php,1650564124,
2024-08-21,212.129.223.49,80,http,%windir%\sysnative\rundll32.exe,%windir%\syswow64\rundll32.exe,,,/submit.php,%windir%\sysnative\rundll32.exe,%windir%\syswow64\rundll32.exe,/submit.php,100000,
2024-08-21,23.26.137.34,443,https,%windir%\sysnative\rundll32.exe,%windir%\syswow64\rundll32.exe,,,/submit.php,%windir%\sysnative\rundll32.exe,%windir%\syswow64\rundll32.exe,/submit.php,987654321,Host: /crowdstrike&Eset
2024-08-21,35.238.182.197,80,http,%windir%\sysnative\rundll32.exe,%windir%\syswow64\rundll32.exe,,,/api/4,%windir%\sysnative\rundll32.exe,%windir%\syswow64\rundll32.exe,/api/4,666666666,
2024-08-21,44.223.138.151,80,http,%windir%\sysnative\wermgr.exe,%windir%\syswow64\wermgr.exe,,,/N4215/adj/amzn.us.sr.aps,%windir%\sysnative\wermgr.exe,%windir%\syswow64\wermgr.exe,/N4215/adj/amzn.us.sr.aps,491167506,
2024-08-21,45.207.61.141,8080,http-proxy,%windir%\sysnative\rundll32.exe,%windir%\syswow64\rundll32.exe,,,/submit.php,%windir%\sysnative\rundll32.exe,%windir%\syswow64\rundll32.exe,/submit.php,987654321,
2024-08-21,46.8.231.118,443,https,%windir%\sysnative\dllhost.exe -o enable,%windir%\syswow64\dns-sd.exe,,,/generate/v10.52/J7OY3TBF,%windir%\sysnative\dllhost.exe -o enable,%windir%\syswow64\dns-sd.exe,/generate/v10.52/J7OY3TBF,987654321,
2024-08-21,47.101.147.34,80,http,%windir%\sysnative\rundll32.exe,%windir%\syswow64\rundll32.exe,,,/submit.php,%windir%\sysnative\rundll32.exe,%windir%\syswow64\rundll32.exe,/submit.php,987654321,
2024-08-21,47.113.126.194,8080,http-proxy,%windir%\sysnative\rundll32.exe,%windir%\syswow64\rundll32.exe,0.0.0.0,Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 6.1; WOW64; Trident/5.0; BOIE9;ENUS),/submit.php,%windir%\sysnative\rundll32.exe,%windir%\syswow64\rundll32.exe,/submit.php,305419896,
2024-08-21,47.236.31.187,8080,http-proxy,%windir%\sysnative\rundll32.exe,%windir%\syswow64\rundll32.exe,,,/submit.php,%windir%\sysnative\rundll32.exe,%windir%\syswow64\rundll32.exe,/submit.php,987654321,
2024-08-21,47.236.87.85,443,https,%windir%\sysnative\rundll32.exe,%windir%\syswow64\rundll32.exe,,,/submit.php,%windir%\sysnative\rundll32.exe,%windir%\syswow64\rundll32.exe,/submit.php,987654321,
2024-08-21,47.243.108.86,80,http,%windir%\sysnative\WUAUCLT.exe,%windir%\syswow64\WUAUCLT.exe,,,/api/v4/XJUeEYl,%windir%\sysnative\WUAUCLT.exe,%windir%\syswow64\WUAUCLT.exe,/api/v4/XJUeEYl,987654321,
2024-08-21,49.232.157.82,80,http,%windir%\sysnative\dllhost.exe,%windir%\syswow64\dllhost.exe,,,/jquery-3.3.2.min.js,%windir%\sysnative\dllhost.exe,%windir%\syswow64\dllhost.exe,/jquery-3.3.2.min.js,666666666,
2024-08-21,49.232.173.2,80,http,%windir%\sysnative\rundll32.exe,%windir%\syswow64\rundll32.exe,,,/submit.php,%windir%\sysnative\rundll32.exe,%windir%\syswow64\rundll32.exe,/submit.php,987654321,
2024-08-21,49.232.199.246,80,http,%windir%\sysnative\rundll32.exe,%windir%\syswow64\rundll32.exe,,,/submit.php,%windir%\sysnative\rundll32.exe,%windir%\syswow64\rundll32.exe,/submit.php,1234567890,
2024-08-21,49.232.227.129,8080,http-proxy,%windir%\sysnative\rundll32.exe,%windir%\syswow64\rundll32.exe,,,/submit.php,%windir%\sysnative\rundll32.exe,%windir%\syswow64\rundll32.exe,/submit.php,391144938,
2024-08-21,49.235.144.122,80,http,%windir%\sysnative\rundll32.exe,%windir%\syswow64\rundll32.exe,,,/submit.php,%windir%\sysnative\rundll32.exe,%windir%\syswow64\rundll32.exe,/submit.php,0,
2024-08-21,62.234.36.48,8000,http-alt,%windir%\sysnative\rundll32.exe,%windir%\syswow64\rundll32.exe,,,/submit.php,%windir%\sysnative\rundll32.exe,%windir%\syswow64\rundll32.exe,/submit.php,987654321,
2024-08-21,62.234.42.20,8000,http-alt,%windir%\sysnative\svchost.exe,%windir%\syswow64\svchost.exe,,,/ki,%windir%\sysnative\svchost.exe,%windir%\syswow64\svchost.exe,/ki,987654321,
2024-08-21,77.242.250.36,443,https,%windir%\sysnative\dllhost.exe,%windir%\syswow64\dllhost.exe,,,/jquery-3.3.2.min.js,%windir%\sysnative\dllhost.exe,%windir%\syswow64\dllhost.exe,/jquery-3.3.2.min.js,888072749,
2024-08-21,8.134.80.227,80,http,%windir%\sysnative\rundll32.exe,%windir%\syswow64\rundll32.exe,,,/ChromeUpdate/GetUpdate/manager.php,%windir%\sysnative\rundll32.exe,%windir%\syswow64\rundll32.exe,/ChromeUpdate/GetUpdate/manager.php,987654321,
2024-08-21,8.210.100.19,80,http,%windir%\sysnative\rundll32.exe,%windir%\syswow64\rundll32.exe,,,/submit.php,%windir%\sysnative\rundll32.exe,%windir%\syswow64\rundll32.exe,/submit.php,987654321,
2024-08-21,8.223.29.254,443,https,%windir%\sysnative\rundll32.exe,%windir%\syswow64\rundll32.exe,0.0.0.0,Mozilla/5.0 (compatible; MSIE 10.0; Windows NT 6.2; WOW64; Trident/6.0),/submit.php,%windir%\sysnative\rundll32.exe,%windir%\syswow64\rundll32.exe,/submit.php,0,
2024-08-21,80.66.75.43,443,https,%windir%\sysnative\mstsc.exe,%windir%\syswow64\mstsc.exe,,,/rest/2/meetingskUZTARMhqB9CLZlPFu1kZG2-FzAoT,%windir%\sysnative\mstsc.exe,%windir%\syswow64\mstsc.exe,/rest/2/meetingskUZTARMhqB9CLZlPFu1kZG2-FzAoT,987654321,
2024-08-21,80.66.75.52,443,https,%windir%\sysnative\mstsc.exe,%windir%\syswow64\mstsc.exe,,,/rest/2/meetingskUZTARMhqB9CLZlPFu1kZG2-FzAoT,%windir%\sysnative\mstsc.exe,%windir%\syswow64\mstsc.exe,/rest/2/meetingskUZTARMhqB9CLZlPFu1kZG2-FzAoT,987654321,
2024-08-21,80.66.75.53,443,https,%windir%\sysnative\mstsc.exe,%windir%\syswow64\mstsc.exe,,,/rest/2/meetingskUZTARMhqB9CLZlPFu1kZG2-FzAoT,%windir%\sysnative\mstsc.exe,%windir%\syswow64\mstsc.exe,/rest/2/meetingskUZTARMhqB9CLZlPFu1kZG2-FzAoT,987654321,
2024-08-21,80.66.75.9,443,https,%windir%\sysnative\mstsc.exe,%windir%\syswow64\mstsc.exe,,,/rest/2/meetingskUZTARMhqB9CLZlPFu1kZG2-FzAoT,%windir%\sysnative\mstsc.exe,%windir%\syswow64\mstsc.exe,/rest/2/meetingskUZTARMhqB9CLZlPFu1kZG2-FzAoT,987654321,
2024-08-21,81.70.29.244,8080,http-proxy,%windir%\sysnative\mtstocom.exe,%windir%\syswow64\mtstocom.exe,,,/jquery-3.3.2.min.js,%windir%\sysnative\mtstocom.exe,%windir%\syswow64\mtstocom.exe,/jquery-3.3.2.min.js,1234567890,
2024-08-21,82.157.154.247,80,http,%windir%\sysnative\rundll32.exe,%windir%\syswow64\rundll32.exe,,,/submit.php,%windir%\sysnative\rundll32.exe,%windir%\syswow64\rundll32.exe,/submit.php,987654321,
2024-08-21,83.229.124.86,443,https,%windir%\sysnative\dllhost.exe,%windir%\syswow64\dllhost.exe,,,/jquery-3.3.2.min.js,%windir%\sysnative\dllhost.exe,%windir%\syswow64\dllhost.exe,/jquery-3.3.2.min.js,987654321,
2024-08-21,83.229.127.20,443,https,%windir%\sysnative\rundll32.exe,%windir%\syswow64\rundll32.exe,,,/submit.php,%windir%\sysnative\rundll32.exe,%windir%\syswow64\rundll32.exe,/submit.php,987654321,
2024-08-21,88.214.26.34,443,https,%windir%\sysnative\w32tm.exe,%windir%\syswow64\EhStorAuthn.exe,,,/reactivate/Administration/GYP10NDDO,%windir%\sysnative\w32tm.exe,%windir%\syswow64\EhStorAuthn.exe,/reactivate/Administration/GYP10NDDO,674054486,
2024-08-21,88.214.27.89,443,https,%windir%\sysnative\rundll32.exe,%windir%\syswow64\rundll32.exe,,,/sa,%windir%\sysnative\rundll32.exe,%windir%\syswow64\rundll32.exe,/sa,1580103824,
2024-08-21,94.232.46.54,443,https,%windir%\sysnative\rundll32.exe,%windir%\syswow64\rundll32.exe,,,/submit.php,%windir%\sysnative\rundll32.exe,%windir%\syswow64\rundll32.exe,/submit.php,678358251,
2024-08-24,1.14.206.72,80,http,%windir%\sysnative\rundll32.exe,%windir%\syswow64\rundll32.exe,,,/submit.php,%windir%\sysnative\rundll32.exe,%windir%\syswow64\rundll32.exe,/submit.php,987654321,
2024-08-24,1.92.83.74,443,https,%windir%\sysnative\rundll32.exe,%windir%\syswow64\rundll32.exe,,,/submit.php,%windir%\sysnative\rundll32.exe,%windir%\syswow64\rundll32.exe,/submit.php,987654321,
2024-08-24,101.132.106.244,443,https,%windir%\sysnative\dllhost.exe,%windir%\syswow64\dllhost.exe,,,/ERP/user/workflow,%windir%\sysnative\dllhost.exe,%windir%\syswow64\dllhost.exe,/ERP/user/workflow,987654321,Host: e-ports.com
2024-08-24,101.201.54.74,80,http,%windir%\sysnative\rundll32.exe,%windir%\syswow64\rundll32.exe,,,/submit.php,%windir%\sysnative\rundll32.exe,%windir%\syswow64\rundll32.exe,/submit.php,987654321,
2024-08-24,101.32.207.185,443,https,%windir%\sysnative\svchost.exe -k netsvcs,%windir%\syswow64\svchost.exe -k netsvcs,,,/dist/js/bootstrap.bundle.min.js,%windir%\sysnative\svchost.exe -k netsvcs,%windir%\syswow64\svchost.exe -k netsvcs,/dist/js/bootstrap.bundle.min.js,391144938,
2024-08-24,101.36.117.53,80,http,%windir%\sysnative\rundll32.exe,%windir%\syswow64\rundll32.exe,,,/submit.php,%windir%\sysnative\rundll32.exe,%windir%\syswow64\rundll32.exe,/submit.php,987654321,
2024-08-24,101.37.88.147,443,https,%windir%\sysnative\rundll32.exe,%windir%\syswow64\rundll32.exe,,,/submit.php,%windir%\sysnative\rundll32.exe,%windir%\syswow64\rundll32.exe,/submit.php,987654321,
2024-08-24,101.42.247.112,443,https,%windir%\sysnative\rundll32.exe,%windir%\syswow64\rundll32.exe,,,/api/postit,%windir%\sysnative\rundll32.exe,%windir%\syswow64\rundll32.exe,/api/postit,100000,
2024-08-24,101.42.4.160,80,http,%windir%\sysnative\rundll32.exe,%windir%\syswow64\rundll32.exe,,,/index.php/Public/getcode,%windir%\sysnative\rundll32.exe,%windir%\syswow64\rundll32.exe,/index.php/Public/getcode,666666666,
2024-08-24,101.43.16.149,80,http,%windir%\sysnative\rundll32.exe,%windir%\syswow64\rundll32.exe,0.0.0.0,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/96.0.4664.45 Safari/537.36",/admin/user,%windir%\sysnative\rundll32.exe,%windir%\syswow64\rundll32.exe,/admin/user,305419896,
2024-08-24,101.43.198.94,80,http,%windir%\sysnative\rundll32.exe,%windir%\syswow64\rundll32.exe,,,/submit.php,%windir%\sysnative\rundll32.exe,%windir%\syswow64\rundll32.exe,/submit.php,666666666,
2024-08-24,101.43.2.116,80,http,%windir%\sysnative\rundll32.exe,%windir%\syswow64\rundll32.exe,0.0.0.0,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/96.0.4664.45 Safari/537.36",/admin/user,%windir%\sysnative\rundll32.exe,%windir%\syswow64\rundll32.exe,/admin/user,305419896,
2024-08-24,101.43.32.212,443,https,%windir%\sysnative\rundll32.exe,%windir%\syswow64\rundll32.exe,,,/prod/api/traceback,%windir%\sysnative\rundll32.exe,%windir%\syswow64\rundll32.exe,/prod/api/traceback,100000,
2024-08-24,106.13.33.204,443,https,%windir%\sysnative\rundll32.exe,%windir%\syswow64\rundll32.exe,,,/submit.php,%windir%\sysnative\rundll32.exe,%windir%\syswow64\rundll32.exe,/submit.php,987654321,
2024-08-24,106.15.237.96,8443,https-alt,%windir%\sysnative\dllhost.exe,%windir%\syswow64\dllhost.exe,,,/jquery-3.3.2.min.js,%windir%\sysnative\dllhost.exe,%windir%\syswow64\dllhost.exe,/jquery-3.3.2.min.js,987654321,Host: www.uaaa.cloudns.be
2024-08-24,106.15.40.123,443,https,%windir%\sysnative\rundll32.exe,%windir%\syswow64\rundll32.exe,,,/submit.php,%windir%\sysnative\rundll32.exe,%windir%\syswow64\rundll32.exe,/submit.php,1359593325,
2024-08-24,106.53.181.113,443,https,%windir%\sysnative\rundll32.exe,%windir%\syswow64\rundll32.exe,,,/submit.php,%windir%\sysnative\rundll32.exe,%windir%\syswow64\rundll32.exe,/submit.php,987654321,
2024-08-24,106.54.199.174,80,http,%windir%\sysnative\rundll32.exe,%windir%\syswow64\rundll32.exe,0.0.0.0,Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 6.1; Trident/5.0; BOIE9;ENAU),/submit.php,%windir%\sysnative\rundll32.exe,%windir%\syswow64\rundll32.exe,/submit.php,305419896,
2024-08-24,107.173.140.2,80,http,%windir%\sysnative\systray.exe,%windir%\syswow64\getmac.exe /V,,,/sub/nl/SCEKQVIWPZP,%windir%\sysnative\systray.exe,%windir%\syswow64\getmac.exe /V,/sub/nl/SCEKQVIWPZP,391144938,Host: cscs.beauty
2024-08-24,109.199.126.243,443,https,%windir%\sysnative\rundll32.exe,%windir%\syswow64\rundll32.exe,,,/___utm.gif,%windir%\sysnative\rundll32.exe,%windir%\syswow64\rundll32.exe,/___utm.gif,987654321,
2024-08-24,110.40.138.5,443,https,%windir%\sysnative\rundll32.exe,%windir%\syswow64\rundll32.exe,,,/submit.php,%windir%\sysnative\rundll32.exe,%windir%\syswow64\rundll32.exe,/submit.php,987654321,
2024-08-24,110.42.250.90,80,http,%windir%\sysnative\rundll32.exe,%windir%\syswow64\rundll32.exe,,,/submit.php,%windir%\sysnative\rundll32.exe,%windir%\syswow64\rundll32.exe,/submit.php,391144938,
2024-08-24,111.229.142.238,80,http,%windir%\sysnative\notepad.exe,%windir%\syswow64\notepad.exe,,,/tools/family.html,%windir%\sysnative\notepad.exe,%windir%\syswow64\notepad.exe,/tools/family.html,987654321,
2024-08-24,111.229.187.190,8443,https-alt,%windir%\sysnative\rundll32.exe,%windir%\syswow64\rundll32.exe,,,/history/,%windir%\sysnative\rundll32.exe,%windir%\syswow64\rundll32.exe,/history/,987654321,Host: sts.tencentopenapi.xyz
2024-08-24,111.229.236.116,443,https,%windir%\sysnative\rundll32.exe,%windir%\syswow64\rundll32.exe,,,/submit.php,%windir%\sysnative\rundll32.exe,%windir%\syswow64\rundll32.exe,/submit.php,666666666,
2024-08-24,111.230.207.194,443,https,%windir%\sysnative\dllhost.exe,%windir%\syswow64\dllhost.exe,,,/feedapi/v2/newsserver/api/getmoney,%windir%\sysnative\dllhost.exe,%windir%\syswow64\dllhost.exe,/feedapi/v2/newsserver/api/getmoney,987654321,Host: www.baidu.com
2024-08-24,111.230.82.83,443,https,%windir%\sysnative\dllhost.exe,%windir%\syswow64\dllhost.exe,,,/hp/api/v2/model,%windir%\sysnative\dllhost.exe,%windir%\syswow64\dllhost.exe,/analytics/v2_upload,987654321,Host: www.baidu.com
2024-08-24,111.230.95.158,8000,http-alt,%windir%\sysnative\rundll32.exe,%windir%\syswow64\rundll32.exe,,,/hello/flash.php,%windir%\sysnative\rundll32.exe,%windir%\syswow64\rundll32.exe,/aero2/fly.php,666666666,
2024-08-24,114.55.119.40,80,http,%windir%\sysnative\rundll32.exe,%windir%\syswow64\rundll32.exe,,,/submit.php,%windir%\sysnative\rundll32.exe,%windir%\syswow64\rundll32.exe,/submit.php,0,
2024-08-24,114.55.250.233,80,http,%windir%\sysnative\rundll32.exe,%windir%\syswow64\rundll32.exe,,,/N4215/adj/MS.us.sr.aps,%windir%\sysnative\rundll32.exe,%windir%\syswow64\rundll32.exe,/N4215/adj/MS.us.sr.aps,987654321,
2024-08-24,116.198.247.52,80,http,%windir%\sysnative\rundll32.exe,%windir%\syswow64\rundll32.exe,,,/submit.php,%windir%\sysnative\rundll32.exe,%windir%\syswow64\rundll32.exe,/submit.php,987654321,
2024-08-24,117.50.188.167,80,http,%windir%\sysnative\rundll32.exe,%windir%\syswow64\rundll32.exe,,,/submit.php,%windir%\sysnative\rundll32.exe,%windir%\syswow64\rundll32.exe,/submit.php,987654321,Host: 117.50.188.167
2024-08-24,118.107.4.232,8443,https-alt,%windir%\system32\gpupdate.exe,%windir%\syswow64\WerFault.exe,,,/r/www/static/assets/mirror-san/app/miaodong-logo_d5aa8ae.png,%windir%\system32\gpupdate.exe,%windir%\syswow64\WerFault.exe,/r/www/static/assets/mirror-san/app/miaodong-logo_d5aa8ae.png,391144938,
2024-08-24,118.194.233.185,80,http,%windir%\sysnative\rundll32.exe,%windir%\syswow64\rundll32.exe,,,/submit.php,%windir%\sysnative\rundll32.exe,%windir%\syswow64\rundll32.exe,/submit.php,987654321,
